cycle	biomass	PET	ethilene_glycol	terephtalate	PHA
480.0	0.36930955283	0.0	0.0	0.0	3.2346482812
481.0	0.36930955283	0.0	0.0	0.0	3.2346482812
482.0	0.36930955283	0.0	0.0	0.0	3.2346482812
483.0	0.36930955283	0.0	0.0	0.0	3.2346482812
484.0	0.36930955283	0.0	0.0	0.0	3.2346482812
485.0	0.36930955283	0.0	0.0	0.0	3.2346482812
486.0	0.36930955283	0.0	0.0	0.0	3.2346482812
487.0	0.36930955283	0.0	0.0	0.0	3.2346482812
488.0	0.36930955283	0.0	0.0	0.0	3.2346482812
489.0	0.36930955283	0.0	0.0	0.0	3.2346482812
490.0	0.36930955283	0.0	0.0	0.0	3.2346482812
491.0	0.36930955283	0.0	0.0	0.0	3.2346482812
492.0	0.36930955283	0.0	0.0	0.0	3.2346482812
493.0	0.36930955283	0.0	0.0	0.0	3.2346482812
494.0	0.36930955283	0.0	0.0	0.0	3.2346482812
495.0	0.36930955283	0.0	0.0	0.0	3.2346482812
496.0	0.36930955283	0.0	0.0	0.0	3.2346482812
497.0	0.36930955283	0.0	0.0	0.0	3.2346482812
498.0	0.36930955283	0.0	0.0	0.0	3.2346482812
499.0	0.36930955283	0.0	0.0	0.0	3.2346482812
500.0	0.36930955283	0.0	0.0	0.0	3.2346482812
501.0	0.36930955283	0.0	0.0	0.0	3.2346482812
502.0	0.36930955283	0.0	0.0	0.0	3.2346482812
503.0	0.36930955283	0.0	0.0	0.0	3.2346482812
504.0	0.36930955283	0.0	0.0	0.0	3.2346482812
505.0	0.36930955283	0.0	0.0	0.0	3.2346482812
506.0	0.36930955283	0.0	0.0	0.0	3.2346482812
507.0	0.36930955283	0.0	0.0	0.0	3.2346482812
508.0	0.36930955283	0.0	0.0	0.0	3.2346482812
509.0	0.36930955283	0.0	0.0	0.0	3.2346482812
510.0	0.36930955283	0.0	0.0	0.0	3.2346482812
511.0	0.36930955283	0.0	0.0	0.0	3.2346482812
512.0	0.36930955283	0.0	0.0	0.0	3.2346482812
513.0	0.36930955283	0.0	0.0	0.0	3.2346482812
514.0	0.36930955283	0.0	0.0	0.0	3.2346482812
515.0	0.36930955283	0.0	0.0	0.0	3.2346482812
516.0	0.36930955283	0.0	0.0	0.0	3.2346482812
517.0	0.36930955283	0.0	0.0	0.0	3.2346482812
518.0	0.36930955283	0.0	0.0	0.0	3.2346482812
519.0	0.36930955283	0.0	0.0	0.0	3.2346482812
520.0	0.36930955283	0.0	0.0	0.0	3.2346482812
521.0	0.36930955283	0.0	0.0	0.0	3.2346482812
522.0	0.36930955283	0.0	0.0	0.0	3.2346482812
523.0	0.36930955283	0.0	0.0	0.0	3.2346482812
524.0	0.36930955283	0.0	0.0	0.0	3.2346482812
525.0	0.36930955283	0.0	0.0	0.0	3.2346482812
526.0	0.36930955283	0.0	0.0	0.0	3.2346482812
527.0	0.36930955283	0.0	0.0	0.0	3.2346482812
528.0	0.36930955283	0.0	0.0	0.0	3.2346482812
529.0	0.36930955283	0.0	0.0	0.0	3.2346482812
530.0	0.36930955283	0.0	0.0	0.0	3.2346482812
531.0	0.36930955283	0.0	0.0	0.0	3.2346482812
532.0	0.36930955283	0.0	0.0	0.0	3.2346482812
533.0	0.36930955283	0.0	0.0	0.0	3.2346482812
534.0	0.36930955283	0.0	0.0	0.0	3.2346482812
535.0	0.36930955283	0.0	0.0	0.0	3.2346482812
536.0	0.36930955283	0.0	0.0	0.0	3.2346482812
537.0	0.36930955283	0.0	0.0	0.0	3.2346482812
538.0	0.36930955283	0.0	0.0	0.0	3.2346482812
539.0	0.36930955283	0.0	0.0	0.0	3.2346482812
540.0	0.36930955283	0.0	0.0	0.0	3.2346482812
541.0	0.36930955283	0.0	0.0	0.0	3.2346482812
542.0	0.36930955283	0.0	0.0	0.0	3.2346482812
543.0	0.36930955283	0.0	0.0	0.0	3.2346482812
544.0	0.36930955283	0.0	0.0	0.0	3.2346482812
545.0	0.36930955283	0.0	0.0	0.0	3.2346482812
546.0	0.36930955283	0.0	0.0	0.0	3.2346482812
547.0	0.36930955283	0.0	0.0	0.0	3.2346482812
548.0	0.36930955283	0.0	0.0	0.0	3.2346482812
549.0	0.36930955283	0.0	0.0	0.0	3.2346482812
550.0	0.36930955283	0.0	0.0	0.0	3.2346482812
551.0	0.36930955283	0.0	0.0	0.0	3.2346482812
552.0	0.36930955283	0.0	0.0	0.0	3.2346482812
553.0	0.36930955283	0.0	0.0	0.0	3.2346482812
554.0	0.36930955283	0.0	0.0	0.0	3.2346482812
555.0	0.36930955283	0.0	0.0	0.0	3.2346482812
556.0	0.36930955283	0.0	0.0	0.0	3.2346482812
557.0	0.36930955283	0.0	0.0	0.0	3.2346482812
558.0	0.36930955283	0.0	0.0	0.0	3.2346482812
559.0	0.36930955283	0.0	0.0	0.0	3.2346482812
560.0	0.36930955283	0.0	0.0	0.0	3.2346482812
561.0	0.36930955283	0.0	0.0	0.0	3.2346482812
562.0	0.36930955283	0.0	0.0	0.0	3.2346482812
563.0	0.36930955283	0.0	0.0	0.0	3.2346482812
564.0	0.36930955283	0.0	0.0	0.0	3.2346482812
565.0	0.36930955283	0.0	0.0	0.0	3.2346482812
566.0	0.36930955283	0.0	0.0	0.0	3.2346482812
567.0	0.36930955283	0.0	0.0	0.0	3.2346482812
568.0	0.36930955283	0.0	0.0	0.0	3.2346482812
569.0	0.36930955283	0.0	0.0	0.0	3.2346482812
570.0	0.36930955283	0.0	0.0	0.0	3.2346482812
571.0	0.36930955283	0.0	0.0	0.0	3.2346482812
572.0	0.36930955283	0.0	0.0	0.0	3.2346482812
573.0	0.36930955283	0.0	0.0	0.0	3.2346482812
574.0	0.36930955283	0.0	0.0	0.0	3.2346482812
575.0	0.36930955283	0.0	0.0	0.0	3.2346482812
576.0	0.36930955283	0.0	0.0	0.0	3.2346482812
577.0	0.36930955283	0.0	0.0	0.0	3.2346482812
578.0	0.36930955283	0.0	0.0	0.0	3.2346482812
579.0	0.36930955283	0.0	0.0	0.0	3.2346482812
580.0	0.36930955283	0.0	0.0	0.0	3.2346482812
581.0	0.36930955283	0.0	0.0	0.0	3.2346482812
582.0	0.36930955283	0.0	0.0	0.0	3.2346482812
583.0	0.36930955283	0.0	0.0	0.0	3.2346482812
584.0	0.36930955283	0.0	0.0	0.0	3.2346482812
585.0	0.36930955283	0.0	0.0	0.0	3.2346482812
586.0	0.36930955283	0.0	0.0	0.0	3.2346482812
587.0	0.36930955283	0.0	0.0	0.0	3.2346482812
588.0	0.36930955283	0.0	0.0	0.0	3.2346482812
589.0	0.36930955283	0.0	0.0	0.0	3.2346482812
590.0	0.36930955283	0.0	0.0	0.0	3.2346482812
591.0	0.36930955283	0.0	0.0	0.0	3.2346482812
592.0	0.36930955283	0.0	0.0	0.0	3.2346482812
593.0	0.36930955283	0.0	0.0	0.0	3.2346482812
594.0	0.36930955283	0.0	0.0	0.0	3.2346482812
595.0	0.36930955283	0.0	0.0	0.0	3.2346482812
596.0	0.36930955283	0.0	0.0	0.0	3.2346482812
597.0	0.36930955283	0.0	0.0	0.0	3.2346482812
598.0	0.36930955283	0.0	0.0	0.0	3.2346482812
599.0	0.36930955283	0.0	0.0	0.0	3.2346482812
600.0	0.36930955283	0.0	0.0	0.0	3.2346482812
601.0	0.36930955283	0.0	0.0	0.0	3.2346482812
602.0	0.36930955283	0.0	0.0	0.0	3.2346482812
603.0	0.36930955283	0.0	0.0	0.0	3.2346482812
604.0	0.36930955283	0.0	0.0	0.0	3.2346482812
605.0	0.36930955283	0.0	0.0	0.0	3.2346482812
606.0	0.36930955283	0.0	0.0	0.0	3.2346482812
607.0	0.36930955283	0.0	0.0	0.0	3.2346482812
608.0	0.36930955283	0.0	0.0	0.0	3.2346482812
609.0	0.36930955283	0.0	0.0	0.0	3.2346482812
610.0	0.36930955283	0.0	0.0	0.0	3.2346482812
611.0	0.36930955283	0.0	0.0	0.0	3.2346482812
612.0	0.36930955283	0.0	0.0	0.0	3.2346482812
613.0	0.36930955283	0.0	0.0	0.0	3.2346482812
614.0	0.36930955283	0.0	0.0	0.0	3.2346482812
615.0	0.36930955283	0.0	0.0	0.0	3.2346482812
616.0	0.36930955283	0.0	0.0	0.0	3.2346482812
617.0	0.36930955283	0.0	0.0	0.0	3.2346482812
618.0	0.36930955283	0.0	0.0	0.0	3.2346482812
619.0	0.36930955283	0.0	0.0	0.0	3.2346482812
620.0	0.36930955283	0.0	0.0	0.0	3.2346482812
621.0	0.36930955283	0.0	0.0	0.0	3.2346482812
622.0	0.36930955283	0.0	0.0	0.0	3.2346482812
623.0	0.36930955283	0.0	0.0	0.0	3.2346482812
624.0	0.36930955283	0.0	0.0	0.0	3.2346482812
625.0	0.36930955283	0.0	0.0	0.0	3.2346482812
626.0	0.36930955283	0.0	0.0	0.0	3.2346482812
627.0	0.36930955283	0.0	0.0	0.0	3.2346482812
628.0	0.36930955283	0.0	0.0	0.0	3.2346482812
629.0	0.36930955283	0.0	0.0	0.0	3.2346482812
630.0	0.36930955283	0.0	0.0	0.0	3.2346482812
631.0	0.36930955283	0.0	0.0	0.0	3.2346482812
632.0	0.36930955283	0.0	0.0	0.0	3.2346482812
633.0	0.36930955283	0.0	0.0	0.0	3.2346482812
634.0	0.36930955283	0.0	0.0	0.0	3.2346482812
635.0	0.36930955283	0.0	0.0	0.0	3.2346482812
636.0	0.36930955283	0.0	0.0	0.0	3.2346482812
637.0	0.36930955283	0.0	0.0	0.0	3.2346482812
638.0	0.36930955283	0.0	0.0	0.0	3.2346482812
639.0	0.36930955283	0.0	0.0	0.0	3.2346482812
640.0	0.36930955283	0.0	0.0	0.0	3.2346482812
641.0	0.36930955283	0.0	0.0	0.0	3.2346482812
642.0	0.36930955283	0.0	0.0	0.0	3.2346482812
643.0	0.36930955283	0.0	0.0	0.0	3.2346482812
644.0	0.36930955283	0.0	0.0	0.0	3.2346482812
645.0	0.36930955283	0.0	0.0	0.0	3.2346482812
646.0	0.36930955283	0.0	0.0	0.0	3.2346482812
647.0	0.36930955283	0.0	0.0	0.0	3.2346482812
648.0	0.36930955283	0.0	0.0	0.0	3.2346482812
649.0	0.36930955283	0.0	0.0	0.0	3.2346482812
650.0	0.36930955283	0.0	0.0	0.0	3.2346482812
651.0	0.36930955283	0.0	0.0	0.0	3.2346482812
652.0	0.36930955283	0.0	0.0	0.0	3.2346482812
653.0	0.36930955283	0.0	0.0	0.0	3.2346482812
654.0	0.36930955283	0.0	0.0	0.0	3.2346482812
655.0	0.36930955283	0.0	0.0	0.0	3.2346482812
656.0	0.36930955283	0.0	0.0	0.0	3.2346482812
657.0	0.36930955283	0.0	0.0	0.0	3.2346482812
658.0	0.36930955283	0.0	0.0	0.0	3.2346482812
659.0	0.36930955283	0.0	0.0	0.0	3.2346482812
660.0	0.36930955283	0.0	0.0	0.0	3.2346482812
661.0	0.36930955283	0.0	0.0	0.0	3.2346482812
662.0	0.36930955283	0.0	0.0	0.0	3.2346482812
663.0	0.36930955283	0.0	0.0	0.0	3.2346482812
664.0	0.36930955283	0.0	0.0	0.0	3.2346482812
665.0	0.36930955283	0.0	0.0	0.0	3.2346482812
666.0	0.36930955283	0.0	0.0	0.0	3.2346482812
667.0	0.36930955283	0.0	0.0	0.0	3.2346482812
668.0	0.36930955283	0.0	0.0	0.0	3.2346482812
669.0	0.36930955283	0.0	0.0	0.0	3.2346482812
670.0	0.36930955283	0.0	0.0	0.0	3.2346482812
671.0	0.36930955283	0.0	0.0	0.0	3.2346482812
672.0	0.36930955283	0.0	0.0	0.0	3.2346482812
673.0	0.36930955283	0.0	0.0	0.0	3.2346482812
674.0	0.36930955283	0.0	0.0	0.0	3.2346482812
675.0	0.36930955283	0.0	0.0	0.0	3.2346482812
676.0	0.36930955283	0.0	0.0	0.0	3.2346482812
677.0	0.36930955283	0.0	0.0	0.0	3.2346482812
678.0	0.36930955283	0.0	0.0	0.0	3.2346482812
679.0	0.36930955283	0.0	0.0	0.0	3.2346482812
680.0	0.36930955283	0.0	0.0	0.0	3.2346482812
681.0	0.36930955283	0.0	0.0	0.0	3.2346482812
682.0	0.36930955283	0.0	0.0	0.0	3.2346482812
683.0	0.36930955283	0.0	0.0	0.0	3.2346482812
684.0	0.36930955283	0.0	0.0	0.0	3.2346482812
685.0	0.36930955283	0.0	0.0	0.0	3.2346482812
686.0	0.36930955283	0.0	0.0	0.0	3.2346482812
687.0	0.36930955283	0.0	0.0	0.0	3.2346482812
688.0	0.36930955283	0.0	0.0	0.0	3.2346482812
689.0	0.36930955283	0.0	0.0	0.0	3.2346482812
690.0	0.36930955283	0.0	0.0	0.0	3.2346482812
691.0	0.36930955283	0.0	0.0	0.0	3.2346482812
692.0	0.36930955283	0.0	0.0	0.0	3.2346482812
693.0	0.36930955283	0.0	0.0	0.0	3.2346482812
694.0	0.36930955283	0.0	0.0	0.0	3.2346482812
695.0	0.36930955283	0.0	0.0	0.0	3.2346482812
696.0	0.36930955283	0.0	0.0	0.0	3.2346482812
697.0	0.36930955283	0.0	0.0	0.0	3.2346482812
698.0	0.36930955283	0.0	0.0	0.0	3.2346482812
699.0	0.36930955283	0.0	0.0	0.0	3.2346482812
700.0	0.36930955283	0.0	0.0	0.0	3.2346482812
701.0	0.36930955283	0.0	0.0	0.0	3.2346482812
702.0	0.36930955283	0.0	0.0	0.0	3.2346482812
703.0	0.36930955283	0.0	0.0	0.0	3.2346482812
704.0	0.36930955283	0.0	0.0	0.0	3.2346482812
705.0	0.36930955283	0.0	0.0	0.0	3.2346482812
706.0	0.36930955283	0.0	0.0	0.0	3.2346482812
707.0	0.36930955283	0.0	0.0	0.0	3.2346482812
708.0	0.36930955283	0.0	0.0	0.0	3.2346482812
709.0	0.36930955283	0.0	0.0	0.0	3.2346482812
710.0	0.36930955283	0.0	0.0	0.0	3.2346482812
711.0	0.36930955283	0.0	0.0	0.0	3.2346482812
712.0	0.36930955283	0.0	0.0	0.0	3.2346482812
713.0	0.36930955283	0.0	0.0	0.0	3.2346482812
714.0	0.36930955283	0.0	0.0	0.0	3.2346482812
715.0	0.36930955283	0.0	0.0	0.0	3.2346482812
716.0	0.36930955283	0.0	0.0	0.0	3.2346482812
717.0	0.36930955283	0.0	0.0	0.0	3.2346482812
718.0	0.36930955283	0.0	0.0	0.0	3.2346482812
719.0	0.36930955283	0.0	0.0	0.0	3.2346482812
720.0	0.36930955283	0.0	0.0	0.0	3.2346482812
721.0	0.36930955283	0.0	0.0	0.0	3.2346482812
722.0	0.36930955283	0.0	0.0	0.0	3.2346482812
723.0	0.36930955283	0.0	0.0	0.0	3.2346482812
724.0	0.36930955283	0.0	0.0	0.0	3.2346482812
725.0	0.36930955283	0.0	0.0	0.0	3.2346482812
726.0	0.36930955283	0.0	0.0	0.0	3.2346482812
727.0	0.36930955283	0.0	0.0	0.0	3.2346482812
728.0	0.36930955283	0.0	0.0	0.0	3.2346482812
729.0	0.36930955283	0.0	0.0	0.0	3.2346482812
730.0	0.36930955283	0.0	0.0	0.0	3.2346482812
731.0	0.36930955283	0.0	0.0	0.0	3.2346482812
732.0	0.36930955283	0.0	0.0	0.0	3.2346482812
733.0	0.36930955283	0.0	0.0	0.0	3.2346482812
734.0	0.36930955283	0.0	0.0	0.0	3.2346482812
735.0	0.36930955283	0.0	0.0	0.0	3.2346482812
736.0	0.36930955283	0.0	0.0	0.0	3.2346482812
737.0	0.36930955283	0.0	0.0	0.0	3.2346482812
738.0	0.36930955283	0.0	0.0	0.0	3.2346482812
739.0	0.36930955283	0.0	0.0	0.0	3.2346482812
740.0	0.36930955283	0.0	0.0	0.0	3.2346482812
741.0	0.36930955283	0.0	0.0	0.0	3.2346482812
742.0	0.36930955283	0.0	0.0	0.0	3.2346482812
743.0	0.36930955283	0.0	0.0	0.0	3.2346482812
744.0	0.36930955283	0.0	0.0	0.0	3.2346482812
745.0	0.36930955283	0.0	0.0	0.0	3.2346482812
746.0	0.36930955283	0.0	0.0	0.0	3.2346482812
747.0	0.36930955283	0.0	0.0	0.0	3.2346482812
748.0	0.36930955283	0.0	0.0	0.0	3.2346482812
749.0	0.36930955283	0.0	0.0	0.0	3.2346482812
750.0	0.36930955283	0.0	0.0	0.0	0.0
